INFO:root:Using Tensorboard, logs will be saved in workspace/nanodet_m_mobile/logs
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:Training batch size: 20
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(1/300)| lr:1.44e-02| loss_qfl:0.6867| loss_bbox:1.0841| loss_dfl:0.5199| 
INFO:root:warmup|Iter(6/300)| lr:1.65e-02| loss_qfl:0.5705| loss_bbox:1.1782| loss_dfl:0.5182| 
INFO:root:warmup|Iter(11/300)| lr:1.86e-02| loss_qfl:0.3933| loss_bbox:1.1575| loss_dfl:0.5068| 
INFO:root:warmup|Iter(16/300)| lr:2.07e-02| loss_qfl:0.2636| loss_bbox:1.1369| loss_dfl:0.4966| 
INFO:root:warmup|Iter(21/300)| lr:2.28e-02| loss_qfl:0.2057| loss_bbox:1.0885| loss_dfl:0.4855| 
INFO:root:warmup|Iter(26/300)| lr:2.49e-02| loss_qfl:0.1822| loss_bbox:1.1109| loss_dfl:0.4726| 
INFO:root:warmup|Iter(28/300)| lr:2.58e-02| loss_qfl:0.2011| loss_bbox:1.0787| loss_dfl:0.4631| 
INFO:root:warmup|Iter(33/300)| lr:2.79e-02| loss_qfl:0.1779| loss_bbox:1.1450| loss_dfl:0.4695| 
INFO:root:warmup|Iter(38/300)| lr:3.00e-02| loss_qfl:0.1856| loss_bbox:1.0214| loss_dfl:0.4502| 
INFO:root:warmup|Iter(43/300)| lr:3.21e-02| loss_qfl:0.1508| loss_bbox:1.0749| loss_dfl:0.4536| 
INFO:root:warmup|Iter(48/300)| lr:3.42e-02| loss_qfl:0.1588| loss_bbox:1.0431| loss_dfl:0.4497| 
INFO:root:warmup|Iter(53/300)| lr:3.63e-02| loss_qfl:0.1793| loss_bbox:0.9745| loss_dfl:0.4302| 
INFO:root:warmup|Iter(55/300)| lr:3.71e-02| loss_qfl:0.1874| loss_bbox:0.9595| loss_dfl:0.4332| 
INFO:root:warmup|Iter(60/300)| lr:3.92e-02| loss_qfl:0.1866| loss_bbox:0.9483| loss_dfl:0.4251| 
INFO:root:warmup|Iter(65/300)| lr:4.13e-02| loss_qfl:0.2318| loss_bbox:0.9500| loss_dfl:0.4255| 
INFO:root:warmup|Iter(70/300)| lr:4.34e-02| loss_qfl:0.2017| loss_bbox:0.9392| loss_dfl:0.4210| 
INFO:root:warmup|Iter(75/300)| lr:4.55e-02| loss_qfl:0.1620| loss_bbox:1.0276| loss_dfl:0.4386| 
INFO:root:warmup|Iter(80/300)| lr:4.76e-02| loss_qfl:0.1887| loss_bbox:0.9005| loss_dfl:0.4149| 
INFO:root:warmup|Iter(82/300)| lr:4.84e-02| loss_qfl:0.1752| loss_bbox:0.9346| loss_dfl:0.4250| 
INFO:root:warmup|Iter(87/300)| lr:5.05e-02| loss_qfl:0.1661| loss_bbox:0.9921| loss_dfl:0.4243| 
INFO:root:warmup|Iter(92/300)| lr:5.26e-02| loss_qfl:0.2236| loss_bbox:0.8558| loss_dfl:0.3987| 
INFO:root:warmup|Iter(97/300)| lr:5.47e-02| loss_qfl:0.1793| loss_bbox:0.8643| loss_dfl:0.3874| 
INFO:root:warmup|Iter(102/300)| lr:5.68e-02| loss_qfl:0.2097| loss_bbox:0.8638| loss_dfl:0.3891| 
INFO:root:warmup|Iter(107/300)| lr:5.89e-02| loss_qfl:0.1926| loss_bbox:0.8006| loss_dfl:0.3884| 
INFO:root:warmup|Iter(109/300)| lr:5.98e-02| loss_qfl:0.1780| loss_bbox:0.8064| loss_dfl:0.3913| 
INFO:root:warmup|Iter(114/300)| lr:6.19e-02| loss_qfl:0.2057| loss_bbox:0.8564| loss_dfl:0.3947| 
INFO:root:warmup|Iter(119/300)| lr:6.40e-02| loss_qfl:0.2718| loss_bbox:0.8479| loss_dfl:0.3977| 
INFO:root:warmup|Iter(124/300)| lr:6.61e-02| loss_qfl:0.2202| loss_bbox:0.8212| loss_dfl:0.3947| 
INFO:root:warmup|Iter(129/300)| lr:6.82e-02| loss_qfl:0.1893| loss_bbox:0.8388| loss_dfl:0.3870| 
INFO:root:warmup|Iter(134/300)| lr:7.03e-02| loss_qfl:0.2087| loss_bbox:0.7835| loss_dfl:0.3763| 
INFO:root:warmup|Iter(136/300)| lr:7.11e-02| loss_qfl:0.2038| loss_bbox:0.7948| loss_dfl:0.3756| 
INFO:root:warmup|Iter(141/300)| lr:7.32e-02| loss_qfl:0.2338| loss_bbox:0.7948| loss_dfl:0.3748| 
INFO:root:warmup|Iter(146/300)| lr:7.53e-02| loss_qfl:0.2722| loss_bbox:0.7227| loss_dfl:0.3655| 
INFO:root:warmup|Iter(151/300)| lr:7.74e-02| loss_qfl:0.2351| loss_bbox:0.7413| loss_dfl:0.3688| 
INFO:root:warmup|Iter(156/300)| lr:7.95e-02| loss_qfl:0.2272| loss_bbox:0.7194| loss_dfl:0.3674| 
INFO:root:warmup|Iter(161/300)| lr:8.16e-02| loss_qfl:0.1996| loss_bbox:0.8287| loss_dfl:0.3741| 
INFO:root:warmup|Iter(163/300)| lr:8.25e-02| loss_qfl:0.2143| loss_bbox:0.7979| loss_dfl:0.3702| 
INFO:root:warmup|Iter(168/300)| lr:8.46e-02| loss_qfl:0.2045| loss_bbox:0.7250| loss_dfl:0.3616| 
INFO:root:warmup|Iter(173/300)| lr:8.67e-02| loss_qfl:0.2514| loss_bbox:0.7123| loss_dfl:0.3663| 
INFO:root:warmup|Iter(178/300)| lr:8.88e-02| loss_qfl:0.2381| loss_bbox:0.7173| loss_dfl:0.3513| 
INFO:root:warmup|Iter(183/300)| lr:9.09e-02| loss_qfl:0.2424| loss_bbox:0.7076| loss_dfl:0.3454| 
INFO:root:warmup|Iter(188/300)| lr:9.30e-02| loss_qfl:0.2229| loss_bbox:0.6939| loss_dfl:0.3573| 
INFO:root:warmup|Iter(190/300)| lr:9.38e-02| loss_qfl:0.2219| loss_bbox:0.6913| loss_dfl:0.3520| 
INFO:root:warmup|Iter(195/300)| lr:9.59e-02| loss_qfl:0.2245| loss_bbox:0.6585| loss_dfl:0.3375| 
INFO:root:warmup|Iter(200/300)| lr:9.80e-02| loss_qfl:0.2583| loss_bbox:0.6971| loss_dfl:0.3398| 
INFO:root:warmup|Iter(205/300)| lr:1.00e-01| loss_qfl:0.2301| loss_bbox:0.6584| loss_dfl:0.3416| 
INFO:root:warmup|Iter(210/300)| lr:1.02e-01| loss_qfl:0.2233| loss_bbox:0.6692| loss_dfl:0.3335| 
INFO:root:warmup|Iter(215/300)| lr:1.04e-01| loss_qfl:0.2149| loss_bbox:0.6393| loss_dfl:0.3326| 
INFO:root:warmup|Iter(217/300)| lr:1.05e-01| loss_qfl:0.2194| loss_bbox:0.6116| loss_dfl:0.3216| 
INFO:root:warmup|Iter(222/300)| lr:1.07e-01| loss_qfl:0.2106| loss_bbox:0.6387| loss_dfl:0.3276| 
INFO:root:warmup|Iter(227/300)| lr:1.09e-01| loss_qfl:0.2050| loss_bbox:0.6213| loss_dfl:0.3142| 
INFO:root:warmup|Iter(232/300)| lr:1.11e-01| loss_qfl:0.2103| loss_bbox:0.6364| loss_dfl:0.3223| 
INFO:root:warmup|Iter(237/300)| lr:1.14e-01| loss_qfl:0.2139| loss_bbox:0.6409| loss_dfl:0.3284| 
INFO:root:warmup|Iter(242/300)| lr:1.16e-01| loss_qfl:0.1983| loss_bbox:0.6263| loss_dfl:0.3123| 
INFO:root:warmup|Iter(244/300)| lr:1.16e-01| loss_qfl:0.1989| loss_bbox:0.5898| loss_dfl:0.3081| 
INFO:root:warmup|Iter(249/300)| lr:1.19e-01| loss_qfl:0.2267| loss_bbox:0.6254| loss_dfl:0.3296| 
INFO:root:warmup|Iter(254/300)| lr:1.21e-01| loss_qfl:0.2695| loss_bbox:0.6672| loss_dfl:0.3231| 
INFO:root:warmup|Iter(259/300)| lr:1.23e-01| loss_qfl:0.2753| loss_bbox:0.6768| loss_dfl:0.3407| 
INFO:root:warmup|Iter(264/300)| lr:1.25e-01| loss_qfl:0.2620| loss_bbox:0.5932| loss_dfl:0.3158| 
INFO:root:warmup|Iter(269/300)| lr:1.27e-01| loss_qfl:0.2435| loss_bbox:0.6459| loss_dfl:0.3209| 
INFO:root:warmup|Iter(271/300)| lr:1.28e-01| loss_qfl:0.2547| loss_bbox:0.6329| loss_dfl:0.3111| 
INFO:root:warmup|Iter(276/300)| lr:1.30e-01| loss_qfl:0.2444| loss_bbox:0.5909| loss_dfl:0.3126| 
INFO:root:warmup|Iter(281/300)| lr:1.32e-01| loss_qfl:0.2221| loss_bbox:0.5934| loss_dfl:0.3222| 
INFO:root:warmup|Iter(286/300)| lr:1.34e-01| loss_qfl:0.2236| loss_bbox:0.6136| loss_dfl:0.3026| 
INFO:root:warmup|Iter(291/300)| lr:1.36e-01| loss_qfl:0.2317| loss_bbox:0.6164| loss_dfl:0.3114| 
INFO:root:warmup|Iter(296/300)| lr:1.38e-01| loss_qfl:0.2163| loss_bbox:0.6168| loss_dfl:0.3179| 
INFO:root:warmup|Iter(298/300)| lr:1.39e-01| loss_qfl:0.2148| loss_bbox:0.5945| loss_dfl:0.3109| 
INFO:root:train|Epoch1/100|Iter1(0/27)| lr:1.40e-01| loss_qfl:0.1975| loss_bbox:0.5757| loss_dfl:0.2857| 
INFO:root:train|Epoch1/100|Iter6(5/27)| lr:1.40e-01| loss_qfl:0.2229| loss_bbox:0.5672| loss_dfl:0.3056| 
INFO:root:train|Epoch1/100|Iter11(10/27)| lr:1.40e-01| loss_qfl:0.2426| loss_bbox:0.6007| loss_dfl:0.3075| 
INFO:root:train|Epoch1/100|Iter16(15/27)| lr:1.40e-01| loss_qfl:0.2353| loss_bbox:0.5844| loss_dfl:0.3027| 
